Invoice No,Part No,Description,Invoice Date,User Type,Order Qty,Ship Qty,B/O,Unit Price,Extended price,U/M,Tax 01,Tax 02,Unit Cost (Average),Margin % (Average),Unit Cost (Current),Margin % (Current),Discount,Territory,Salesperson,Salesperson Name,Currency,Product Code,Ship Date,Required Date,Warehouse
1000588400,WRA723702_MD,Wilson Women's Rush Skinny Cotton Pant Bk M **missing-refunded**,2020/09/13,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,5,87.48,5,87,0,1,66,Web Orders,,WPM,,2020/09/13,1
1000581826,WRA3302001000XS,Wilson Women's Short Sleeve Polo White X-Small,2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4.01,59.7,5,50,0,1,66,Web Orders,,WTXS,,2020/09/05,1
1000585096,WRA3302001000XS,Wilson Women's Short Sleeve Polo White X-Small,2020/09/16,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4.01,59.7,5,50,0,1,66,Web Orders,,WTXS,,2020/09/16,1
1000581814,WRA726202_XL,Wilson Women's Sp Mesh 12.5 Skirt Plumberry/Dark P XL,2020/09/04,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WSKXL,,2020/09/04,1
1000588628,WRA734004_XL,Wilson Women's Sporty Short 3 Inseam Bk XL,2020/09/27,,1,1,0,19.99,19.99,EACH,TRUE,TRUE,4,79.99,4,80,0,1,66,Web Orders,USD,WSXL,2020/09/28,2020/09/27,1
1000582710,WRA734003_MD,Wilson Women's Sporty Short 3 Inseam Blue Mir. M,2020/09/10,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,,66,Web Orders,USD,WSM,2020/09/11,2020/09/10,1
1000586049,WRA726101_MD,Wilson Women's Spring Boyfriend Tank Orange,2020/09/19,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,5,68.65,5,69,0,1,66,Web Orders,,WTM,,2020/09/19,1
1000586585,WRA726101_XS,Wilson Women's Spring Boyfriend Tank Orange,2020/09/23,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,5,68.65,5,69,0,1,66,Web Orders,,WTXS,,2020/09/23,1
1000581827,WRA748705SMD,Wilson Women's Star Bonded 13.5 Skirt Para Pink/ M,2020/09/05,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,5,79.96,5,80,0,1,66,Web Orders,,WSKM,,2020/09/05,1
1000586020,WRA748705SMD,Wilson Women's Star Bonded 13.5 Skirt Para Pink/ M,2020/09/19,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,4,79.95,4,80,0,1,66,Web Orders,USD,WSKM,,2020/09/19,1
1000580460,WRA748402_L,Wilson Women's Star Crossover Cap Sleeve Rose Violet,2020/09/04,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,66,Web Orders,,WTL,,2020/09/04,1
1000580460,WRA748403_L,Wilson Women's Star Crossover Cap Sleeve White,2020/09/04,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTL,,2020/09/04,1
1000588668,WRA748403_M,Wilson Women's Star Crossover Cap Sleeve White M,2020/09/26,In-Store,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,,66,Web Orders,,WTM,2020/09/28,2020/09/26,1
1000581827,WRA748403_M,Wilson Women's Star Crossover Cap Sleeve White M,2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/05,1
1000586049,WRA748403_M,Wilson Women's Star Crossover Cap Sleeve White M,2020/09/19,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/19,1
1000582977,WRA748403_M,Wilson Women's Star Crossover Cap Sleeve White M,2020/09/02,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/02,1
1000588371,WRA748403_M,Wilson Women's Star Crossover Cap Sleeve White M,2020/09/14,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/14,1
1000586054,WRA748301_L,Wilson Women's Star Striated Tank White/Regatta L,2020/09/20,In-Store,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTL,,2020/09/20,1
1000582710,WRA748301_L,Wilson Women's Star Striated Tank White/Regatta L,2020/09/10,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,,66,Web Orders,USD,WTL,2020/09/11,2020/09/10,1
1000579232,WRA727601_S,Wilson Women's Striated 13.5 Skirt White S,2020/09/01,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,5,87.48,5,87,0,1,66,Web Orders,,WSKS,,2020/09/01,1
1000581814,WRA727002_XL,Wilson Women's SU Envelope 12.5 Skirt (Black) XL,2020/09/04,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WSKXL,,2020/09/04,1
1000582584,WRA727002_XL,Wilson Women's SU Envelope 12.5 Skirt (Black) XL **missing-refunded**,2020/09/06,,1,0,1,9.95,0,EACH,TRUE,TRUE,4,59.8,4,60,0,1,66,Web Orders,USD,WSKXL,,2020/09/06,1
1000586054,WRA734201_LG,Wilson Women's SU Strappy Tank Water/Ablue L,2020/09/20,In-Store,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTL,,2020/09/20,1
1000582710,WRA734201_LG,Wilson Women's SU Strappy Tank Water/Ablue L,2020/09/10,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,,66,Web Orders,USD,WTL,2020/09/11,2020/09/10,1
1000579572,WRA734201_SM,Wilson Women's SU Strappy Tank Water/Ablue S,2020/09/02,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTS,,2020/09/02,1
1000581862,WRA734201_XS,Wilson Women's SU Strappy Tank Water/Ablue XS,2020/09/07,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTXS,,2020/09/07,1
1000581960,WRA766203_L,"Wilson Women's Team 12.5"" Skirt Blue Depth",2020/09/06,,1,1,0,16.95,16.95,EACH,TRUE,TRUE,5,70.5,5,71,0,1,66,Web Orders,,WSKL,,2020/09/06,1
1000588113,WRA766203_L,"Wilson Women's Team 12.5"" Skirt Blue Depth",2020/09/26,,1,1,0,16.95,16.95,EACH,TRUE,TRUE,5,70.5,5,71,0,,66,Web Orders,,WSKL,2020/09/27,2020/09/26,1
1000588392,WRA727101_LG,Wilson Women's Tennis Outline Tech Tee Aruba Hea L,2020/09/14,,1,1,0,16.95,16.95,EACH,TRUE,TRUE,4,76.4,4,76,0,1,66,Web Orders,USD,WTL,,2020/09/14,1
1000586020,WRA764103_L,Wilson Women's UWII Hybrid Tank Blue Atoll/Maz Blue,2020/09/19,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,4,73.24,4,73,0,1,66,Web Orders,USD,WTL,,2020/09/19,1
1000587999,WRA764103_XL,Wilson Women's UWII Hybrid Tank Blue Atoll/Maz Blue,2020/09/24,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,4,73.24,4,73,0,1,66,Web Orders,USD,WTXL,2020/09/25,2020/09/24,1
1000588089,WRA764101_S,Wilson Women's UWII Hybrid Tank Dark Purple,2020/09/25,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,5,79.96,5,80,0,1,66,Web Orders,,WTS,,2020/09/25,1
1000584537,WRA763601_L,"Wilson Women's UWII Perf 12.5"" Skirt Mazarine Blue/Blue",2020/09/12,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,,66,Web Orders,,WSKL,,2020/09/12,1
1000586020,WRA763601_L,"Wilson Women's UWII Perf 12.5"" Skirt Mazarine Blue/Blue",2020/09/19,,1,1,0,16.95,16.95,EACH,TRUE,TRUE,4,76.4,4,76,0,1,66,Web Orders,USD,WSKL,,2020/09/19,1
1000581851,WRA3336001000_S,Wilson Women's Yarra Knit Jacket White - Small,2020/09/07,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,10,74.97,10,75,0,1,66,Web Orders,,WJS,,2020/09/07,1
1000581478,WRA3336001000_S,Wilson Women's Yarra Knit Jacket White - Small,2020/09/07,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,10,74.97,10,75,0,1,66,Web Orders,,WJS,,2020/09/07,1
1000582710,WRA736101_LG,Wilson WSP Painted Print Mesh Bf Tank Dark Pl L,2020/09/10,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,,66,Web Orders,USD,WTL,2020/09/11,2020/09/10,1
1000588371,WRA736101_MD,Wilson WSP Painted Print Mesh Bf Tank Dark Pl M,2020/09/14,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/14,1
1000581827,WRA707502_MD,Women's Clay Heart Tech T Coal Medium,2020/09/05,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,6,59.87,6,60,0,1,66,Web Orders,,WTM,,2020/09/05,1
1000584537,WRA716203_LG,Women's Colorflight V Neck Tank- Coal Large,2020/09/12,In-Store,1,1,0,38.95,38.95,EACH,TRUE,TRUE,6,84.6,6,85,0,,66,Web Orders,,WTL,,2020/09/12,1
1000586585,WR3041003_XS,Women's Tour Tank II Coal X-Small,2020/09/23,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,6,62.38,6,62,0,1,66,Web Orders,,WTXS,,2020/09/23,1
1000580503,SGSW2-BK,Gamma Sportline Double Wristband Black,2020/09/03,,2,2,0,6.95,13.9,EACH,TRUE,TRUE,0.67,90.36,1.02,85,0,1,66,Web Orders,,WRISTBND,,2020/09/03,1
1000579269,AR2501-508_L,Nike Girl's Dry Tank Top (Purple),2020/09/01,,2,2,0,35,70,EACH,TRUE,TRUE,16.1,54,16.1,54,0,1,66,Web Orders,,GTL,,2020/09/01,1
1000583515,CI9152-010_L,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/13,,2,2,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTL,,2020/09/13,1
1000583515,CI9152-702_L,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/13,,2,2,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTL,,2020/09/13,1
1000583515,CI9152-702_M,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/13,,2,2,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTM,,2020/09/13,1
1000586052,AJ8202-100_XL,Nike Men's Court Challenger T-Shirt (White),2020/09/20,,2,2,0,48,96,EACH,TRUE,TRUE,29.44,38.67,29.44,39,0,,66,Web Orders,,MTXL,,2020/09/20,1
1000582618,899656-010,Nike Women's Aerobill Tennis Visor (Black),2020/09/05,,2,2,0,28,56,EACH,TRUE,TRUE,12.69,54.68,12.69,55,0,1,66,Web Orders,,CAP,,2020/09/05,1
1000579269,899656-010,Nike Women's Aerobill Tennis Visor (Black),2020/09/01,,2,2,0,28,56,EACH,TRUE,TRUE,12.69,54.68,12.69,55,0,1,66,Web Orders,,CAP,,2020/09/01,1
1000583515,WRA752101_M,Wilson Boy's Core 7 Woven Short Deep Water,2020/09/13,,2,2,0,9.95,19.9,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,BSM,,2020/09/13,1
1000581478,WRA760305_M,Wilson Women's Condition Tee White,2020/09/07,,2,2,0,24.95,49.9,EACH,TRUE,TRUE,5,79.96,5,80,0,1,66,Web Orders,,WTM,,2020/09/07,1
1000588353,WRA723001_SM,Wilson Women's Late Summer Strappy Tank Orange Pop/White/Silver,2020/09/12,,2,2,0,19.95,39.9,EACH,TRUE,TRUE,5,74.94,5,75,0,1,66,Web Orders,,WTS,,2020/09/12,1
1000588353,WRA723004_SM,Wilson Women's Late Summer Strappy Tank Pink Glo/White/Silver,2020/09/12,,2,2,0,14.95,29.9,EACH,TRUE,TRUE,5,66.56,5,67,0,1,66,Web Orders,,WTS,,2020/09/12,1
1000583643,WRA748403_L,Wilson Women's Star Crossover Cap Sleeve White *1 of 4 missing for exchange*,2020/09/15,,3,3,0,9.95,29.85,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTL,,2020/09/10,1
1000580558,SGSW2-BK,Gamma Sportline Double Wristband Black,2020/09/05,,4,4,0,6.95,27.8,EACH,TRUE,TRUE,0.67,90.36,1.02,85,0,1,66,Web Orders,,WRISTBND,,2020/09/05,1
1000581478,WRA748403_M,Wilson Women's Star Crossover Cap Sleeve White M,2020/09/07,,5,5,0,9.95,49.75,EACH,TRUE,TRUE,5,49.75,5,50,0,1,66,Web Orders,,WTM,,2020/09/07,1
1000581478,WRA3302001000XS,Wilson Women's Short Sleeve Polo White X-Small,2020/09/07,,6,6,0,9.95,59.7,EACH,TRUE,TRUE,4.01,59.7,5,50,0,1,66,Web Orders,,WTXS,,2020/09/07,1
